x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,Year,Month,Day,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.4.28,28-04-2012 00:00,ON,2012,4,28,1.4,,-5.6,,8.3,,0,,,M,,M,,,0,,0,,0,,16.6,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.4.29,29-04-2012 00:00,ON,2012,4,29,6,,-1.8,,13.7,,0,,,M,,M,,,0,,0,,0,,12,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.4.30,30-04-2012 00:00,ON,2012,4,30,4.3,,-0.9,,9.5,,9,,,M,,M,,,0,,0,,0,,13.7,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.5.1,01-05-2012 00:00,ON,2012,5,1,9.2,,4.7,,13.7,,0,,,M,,M,,,0,,0,,0,,8.8,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.5.2,02-05-2012 00:00,ON,2012,5,2,10,,3.9,,16.1,,2,,,M,,M,,,0,,0,,0,,8,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.5.3,03-05-2012 00:00,ON,2012,5,3,14.5,,8.8,,20.1,,18.9,,,M,,M,,,0,,0,,0,,3.5,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.5.4,04-05-2012 00:00,ON,2012,5,4,16.1,,10.1,,22,,0.3,,,M,,M,,,0,,0,,0,,1.9,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.5.5,05-05-2012 00:00,ON,2012,5,5,9.6,,3.8,,15.3,,0,,,M,,M,,,0,,0,,0,,8.4,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.5.6,06-05-2012 00:00,ON,2012,5,6,10,,1.9,,18.1,,0,,,M,,M,,,0,,0,,0,,8,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.5.7,07-05-2012 00:00,ON,2012,5,7,14.1,,10.7,,17.5,,0.8,,,M,,M,,,0,,0,,0,,3.9,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.5.8,08-05-2012 00:00,ON,2012,5,8,13.1,,8.6,,17.5,,8.8,,,M,,M,,,0,,0,,0,,4.9,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.5.9,09-05-2012 00:00,ON,2012,5,9,13.7,,8.2,,19.2,,6.8,,,M,,M,,,0,,0,,0,,4.3,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.5.10,10-05-2012 00:00,ON,2012,5,10,9.7,,3.9,,15.4,,0,,,M,,M,,,0,,0,,0,,8.3,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.5.11,11-05-2012 00:00,ON,2012,5,11,11.7,,2.5,,20.9,,0,,,M,,M,,,0,,0,,0,,6.3,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.5.12,12-05-2012 00:00,ON,2012,5,12,14.1,,4.5,,23.7,,0,,,M,,M,,,0,,0,,0,,3.9,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.5.13,13-05-2012 00:00,ON,2012,5,13,13.4,,8.2,,18.5,,2.3,,,M,,M,,,0,,0,,0,,4.6,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.5.14,14-05-2012 00:00,ON,2012,5,14,14.6,,7.7,,21.5,,0,,,M,,M,,,0,,0,,0,,3.4,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.5.15,15-05-2012 00:00,ON,2012,5,15,15.5,,7.4,,23.5,,0,,,M,,M,,,0,,0,,0,,2.5,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.5.16,16-05-2012 00:00,ON,2012,5,16,9.4,,2.8,,16,,2.8,,,M,,M,,,0,,0,,0,,8.6,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.5.17,17-05-2012 00:00,ON,2012,5,17,,M,1,E,,M,0,,,M,,M,,,0,,0,,,M,,M,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.5.18,18-05-2012 00:00,ON,2012,5,18,11,,2.6,,19.3,,0,,,M,,M,,,0,,0,,0,,7,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.5.19,19-05-2012 00:00,ON,2012,5,19,15.8,,6.1,,25.5,,0,,,M,,M,,,0,,0,,0,,2.2,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.5.20,20-05-2012 00:00,ON,2012,5,20,18.3,,9.9,,26.7,,0,,,M,,M,,,0,,0,,0.3,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.5.21,21-05-2012 00:00,ON,2012,5,21,20.5,,15.1,,25.8,,0,,,M,,M,,,0,,0,,2.5,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.5.22,22-05-2012 00:00,ON,2012,5,22,19.1,,13.7,,24.4,,0,,,M,,M,,,0,,0,,1.1,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.5.23,23-05-2012 00:00,ON,2012,5,23,18.7,,15.2,,22.1,,0,,,M,,M,,,0,,0,,0.7,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.5.24,24-05-2012 00:00,ON,2012,5,24,,M,15.2,E,,M,0,,,M,,M,,,0,,0,,,M,,M,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.5.25,25-05-2012 00:00,ON,2012,5,25,,M,,M,,M,0,,,M,,M,,,0,,0,,,M,,M,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.5.26,26-05-2012 00:00,ON,2012,5,26,,M,,M,,M,0,,,M,,M,,,0,,0,,,M,,M,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.5.27,27-05-2012 00:00,ON,2012,5,27,,M,,M,,M,0,,,M,,M,,,0,,0,,,M,,M,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.5.28,28-05-2012 00:00,ON,2012,5,28,,M,,M,,M,9,,,M,,M,,,0,,0,,,M,,M,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.5.29,29-05-2012 00:00,ON,2012,5,29,,M,,M,,M,1.1,,,M,,M,,,0,,0,,,M,,M,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.5.30,30-05-2012 00:00,ON,2012,5,30,,M,,M,,M,0,,,M,,M,,,0,,0,,,M,,M,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.5.31,31-05-2012 00:00,ON,2012,5,31,,M,,M,,M,0,,,M,,M,,,0,,0,,,M,,M,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.6.1,01-06-2012 00:00,ON,2012,6,1,,M,,M,,M,22.7,,,M,,M,,,0,,0,,,M,,M,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.6.2,02-06-2012 00:00,ON,2012,6,2,,M,,M,,M,3.2,,,M,,M,,,0,,0,,,M,,M,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.6.6,06-06-2012 00:00,ON,2012,6,6,17.2,,10.9,,23.5,,9.5,,,M,,M,,,0,,0,,0,,0.8,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.6.7,07-06-2012 00:00,ON,2012,6,7,17,,9.1,,24.8,,0,,,M,,M,,,0,,0,,0,,1,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.6.8,08-06-2012 00:00,ON,2012,6,8,18.6,,9.8,,27.4,,0,,,M,,M,,,0,,0,,0.6,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.6.9,09-06-2012 00:00,ON,2012,6,9,19.5,,16.5,,22.5,,13.6,,,M,,M,,,0,,0,,1.5,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.6.10,10-06-2012 00:00,ON,2012,6,10,22.1,,15.7,,28.5,,0,,,M,,M,,,0,,0,,4.1,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.6.11,11-06-2012 00:00,ON,2012,6,11,22.7,,17.1,,28.3,,5.5,,,M,,M,,,0,,0,,4.7,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.6.12,12-06-2012 00:00,ON,2012,6,12,18.3,,11,,25.5,,6.6,,,M,,M,,,0,,0,,0.3,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.6.13,13-06-2012 00:00,ON,2012,6,13,15.7,,10.4,,21,,0,,,M,,M,,,0,,0,,0,,2.3,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.6.14,14-06-2012 00:00,ON,2012,6,14,17.7,,13.1,,22.2,,0,,,M,,M,,,0,,0,,0,,0.3,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.6.15,15-06-2012 00:00,ON,2012,6,15,19.9,,13.6,,26.2,,0,,,M,,M,,,0,,0,,1.9,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.6.16,16-06-2012 00:00,ON,2012,6,16,21.5,,15.2,,27.8,,0,,,M,,M,,,0,,0,,3.5,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.6.17,17-06-2012 00:00,ON,2012,6,17,20.8,,15.7,,25.8,,17.5,,,M,,M,,,0,,0,,2.8,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.6.18,18-06-2012 00:00,ON,2012,6,18,22.1,,19,,25.2,,1.5,,,M,,M,,,0,,0,,4.1,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.6.19,19-06-2012 00:00,ON,2012,6,19,25.3,,20.7,,29.8,,7,,,M,,M,,,0,,0,,7.3,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.6.20,20-06-2012 00:00,ON,2012,6,20,26.1,,19.9,,32.3,,0,,,M,,M,,,0,,0,,8.1,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.6.21,21-06-2012 00:00,ON,2012,6,21,24.8,,18,,31.5,,11.3,,,M,,M,,,0,,0,,6.8,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.6.22,22-06-2012 00:00,ON,2012,6,22,20.7,,15.4,,25.9,,0,,,M,,M,,,0,,0,,2.7,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.6.23,23-06-2012 00:00,ON,2012,6,23,20.5,,14.7,,26.2,,0,,,M,,M,,,0,,0,,2.5,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.6.24,24-06-2012 00:00,ON,2012,6,24,19.8,,15.1,,24.4,,8.3,,,M,,M,,,0,,0,,1.8,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.6.25,25-06-2012 00:00,ON,2012,6,25,16.3,,12,,20.5,,0,,,M,,M,,,0,,0,,0,,1.7,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.6.26,26-06-2012 00:00,ON,2012,6,26,17.8,,11,,24.5,,0,,,M,,M,,,0,,0,,0,,0.2,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.6.27,27-06-2012 00:00,ON,2012,6,27,18.7,,12.3,,25.1,,0,,,M,,M,,,0,,0,,0.7,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.6.28,28-06-2012 00:00,ON,2012,6,28,21.3,,13.7,,28.8,,0,,,M,,M,,,0,,0,,3.3,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.6.29,29-06-2012 00:00,ON,2012,6,29,23.5,,15.5,,31.5,,0,,,M,,M,,,0,,0,,5.5,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.6.30,30-06-2012 00:00,ON,2012,6,30,22.8,,13.6,,32,,0,,,M,,M,,,0,,0,,4.8,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.7.1,01-07-2012 00:00,ON,2012,7,1,20.6,,13,,28.2,,0,,,M,,M,,,0,,0,,2.6,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.7.2,02-07-2012 00:00,ON,2012,7,2,21.3,,13.3,,29.2,,0,,,M,,M,,,0,,0,,3.3,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.7.3,03-07-2012 00:00,ON,2012,7,3,20.2,,13.5,,26.8,,0.6,,,M,,M,,,0,,0,,2.2,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.7.4,04-07-2012 00:00,ON,2012,7,4,24.3,,16.5,,32.1,,0,,,M,,M,,,0,,0,,6.3,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.7.5,05-07-2012 00:00,ON,2012,7,5,21.6,,16.9,,26.3,,0,,,M,,M,,,0,,0,,3.6,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.7.6,06-07-2012 00:00,ON,2012,7,6,25.5,,18.1,,32.8,,0,,,M,,M,,,0,,0,,7.5,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.7.7,07-07-2012 00:00,ON,2012,7,7,22.7,,18.4,,27,,10.3,,,M,,M,,,0,,0,,4.7,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.7.8,08-07-2012 00:00,ON,2012,7,8,21.8,,17.1,,26.5,,0,,,M,,M,,,0,,0,,3.8,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.7.9,09-07-2012 00:00,ON,2012,7,9,19.2,,14,,24.4,,2.8,,,M,,M,,,0,,0,,1.2,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.7.10,10-07-2012 00:00,ON,2012,7,10,21.2,,15.5,,26.9,,0,,,M,,M,,,0,,0,,3.2,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.7.11,11-07-2012 00:00,ON,2012,7,11,21.4,,14.8,,27.9,,0,,,M,,M,,,0,,0,,3.4,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.7.12,12-07-2012 00:00,ON,2012,7,12,21.7,,13.6,,29.7,,0,,,M,,M,,,0,,0,,3.7,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.7.13,13-07-2012 00:00,ON,2012,7,13,23.4,,15.8,,31,,0,,,M,,M,,,0,,0,,5.4,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.7.14,14-07-2012 00:00,ON,2012,7,14,23.8,,17.3,,30.2,,0,,,M,,M,,,0,,0,,5.8,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.7.15,15-07-2012 00:00,ON,2012,7,15,23.5,,18.9,,28,,4,,,M,,M,,,0,,0,,5.5,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.7.16,16-07-2012 00:00,ON,2012,7,16,24.7,,18.5,,30.8,,0,,,M,,M,,,0,,0,,6.7,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.7.17,17-07-2012 00:00,ON,2012,7,17,29.1,,22.2,,36,,0,,,M,,M,,,0,,0,,11.1,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.7.18,18-07-2012 00:00,ON,2012,7,18,,M,19.7,E,,M,,M,,M,,M,,,0,,0,,,M,,M,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.7.20,20-07-2012 00:00,ON,2012,7,20,19.5,,13.3,,25.6,,0,,,M,,M,,,0,,0,,1.5,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.7.21,21-07-2012 00:00,ON,2012,7,21,19.2,,11.6,,26.7,,0,,,M,,M,,,0,,0,,1.2,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.7.22,22-07-2012 00:00,ON,2012,7,22,25.3,,21.2,,29.4,,0.3,,,M,,M,,,0,,0,,7.3,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.7.23,23-07-2012 00:00,ON,2012,7,23,25.2,,18.7,,31.6,,0,,,M,,M,,,0,,0,,7.2,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.7.24,24-07-2012 00:00,ON,2012,7,24,22,,16.3,,27.6,,0,,,M,,M,,,0,,0,,4,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.7.25,25-07-2012 00:00,ON,2012,7,25,20.4,,14.6,,26.2,,16.8,,,M,,M,,,0,,0,,2.4,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.7.26,26-07-2012 00:00,ON,2012,7,26,21.3,,18.5,,24,,15.1,,,M,,M,,,0,,0,,3.3,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.7.27,27-07-2012 00:00,ON,2012,7,27,22,,18,,26,,0,,,M,,M,,,0,,0,,4,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.7.28,28-07-2012 00:00,ON,2012,7,28,23.5,,18,,28.9,,0,,,M,,M,,,0,,0,,5.5,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.7.29,29-07-2012 00:00,ON,2012,7,29,21.4,,15,,27.8,,0,,,M,,M,,,0,,0,,3.4,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.7.30,30-07-2012 00:00,ON,2012,7,30,21.9,,15.1,,28.6,,0,,,M,,M,,,0,,0,,3.9,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.7.31,31-07-2012 00:00,ON,2012,7,31,22.6,,16.7,,28.4,,29.3,,,M,,M,,,0,,0,,4.6,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.8.1,01-08-2012 00:00,ON,2012,8,1,21.5,,15.4,,27.6,,0,,,M,,M,,,0,,0,,3.5,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.8.2,02-08-2012 00:00,ON,2012,8,2,20.3,,13.8,,26.8,,0,,,M,,M,,,0,,0,,2.3,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.8.3,03-08-2012 00:00,ON,2012,8,3,23.7,,18.1,,29.3,,0,,,M,,M,,,0,,0,,5.7,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.8.4,04-08-2012 00:00,ON,2012,8,4,26.7,,21.7,,31.7,,6.3,,,M,,M,,,0,,0,,8.7,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.8.5,05-08-2012 00:00,ON,2012,8,5,22.4,,16.5,,28.2,,4.6,,,M,,M,,,0,,0,,4.4,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.8.6,06-08-2012 00:00,ON,2012,8,6,19,,13.5,,24.4,,0,,,M,,M,,,0,,0,,1,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.8.7,07-08-2012 00:00,ON,2012,8,7,19.8,,11.4,,28.2,,0,,,M,,M,,,0,,0,,1.8,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.8.8,08-08-2012 00:00,ON,2012,8,8,23.8,,19.2,,28.4,,3.3,,,M,,M,,,0,,0,,5.8,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.8.9,09-08-2012 00:00,ON,2012,8,9,19.7,,18,,21.3,,7.5,,,M,,M,,,0,,0,,1.7,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.8.10,10-08-2012 00:00,ON,2012,8,10,20.7,,17.6,,23.8,,5.6,,,M,,M,,,0,,0,,2.7,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.8.11,11-08-2012 00:00,ON,2012,8,11,18.9,,15.8,,21.9,,7.1,,,M,,M,,,0,,0,,0.9,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.8.12,12-08-2012 00:00,ON,2012,8,12,19.7,,14.6,,24.7,,0,,,M,,M,,,0,,0,,1.7,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.8.13,13-08-2012 00:00,ON,2012,8,13,21.3,,16.1,,26.5,,0,,,M,,M,,,0,,0,,3.3,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.8.14,14-08-2012 00:00,ON,2012,8,14,17.7,,13.9,,21.4,,1.8,,,M,,M,,,0,,0,,0,,0.3,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.8.15,15-08-2012 00:00,ON,2012,8,15,18.5,,12.5,,24.4,,0.3,,,M,,M,,,0,,0,,0.5,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.8.16,16-08-2012 00:00,ON,2012,8,16,20.1,,14.2,,26,,0,,,M,,M,,,0,,0,,2.1,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.8.17,17-08-2012 00:00,ON,2012,8,17,18.7,,12.8,,24.5,,1,,,M,,M,,,0,,0,,0.7,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.8.18,18-08-2012 00:00,ON,2012,8,18,15.2,,8.3,,22,,0,,,M,,M,,,0,,0,,0,,2.8,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.8.19,19-08-2012 00:00,ON,2012,8,19,17,,10.1,,23.9,,0,,,M,,M,,,0,,0,,0,,1,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.8.20,20-08-2012 00:00,ON,2012,8,20,16.2,,9.3,,23,,0,,,M,,M,,,0,,0,,0,,1.8,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.8.21,21-08-2012 00:00,ON,2012,8,21,16,,7.6,,24.3,,0,,,M,,M,,,0,,0,,0,,2,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.8.22,22-08-2012 00:00,ON,2012,8,22,18.2,,10.6,,25.7,,0,,,M,,M,,,0,,0,,0.2,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.8.23,23-08-2012 00:00,ON,2012,8,23,19.5,,11.5,,27.4,,0,,,M,,M,,,0,,0,,1.5,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.8.24,24-08-2012 00:00,ON,2012,8,24,21.3,,13.4,,29.1,,0,,,M,,M,,,0,,0,,3.3,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.8.25,25-08-2012 00:00,ON,2012,8,25,22.3,,15.3,,29.2,,0,,,M,,M,,,0,,0,,4.3,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.8.26,26-08-2012 00:00,ON,2012,8,26,21.9,,16.4,,27.3,,0,,,M,,M,,,0,,0,,3.9,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.8.27,27-08-2012 00:00,ON,2012,8,27,20.4,,16.7,,24,,7.4,,,M,,M,,,0,,0,,2.4,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.8.28,28-08-2012 00:00,ON,2012,8,28,18.7,,12.2,,25.2,,0,,,M,,M,,,0,,0,,0.7,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.8.29,29-08-2012 00:00,ON,2012,8,29,16,,8.7,,23.2,,0,,,M,,M,,,0,,0,,0,,2,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.8.30,30-08-2012 00:00,ON,2012,8,30,18.4,,9.5,,27.2,,0,,,M,,M,,,0,,0,,0.4,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.8.31,31-08-2012 00:00,ON,2012,8,31,23,,14,,32,,0,,,M,,M,,,0,,0,,5,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.9.1,01-09-2012 00:00,ON,2012,9,1,20.8,,15.2,,26.3,,0,,,M,,M,,,0,,0,,2.8,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.9.2,02-09-2012 00:00,ON,2012,9,2,20.4,,13.7,,27.1,,0,,,M,,M,,,0,,0,,2.4,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.9.3,03-09-2012 00:00,ON,2012,9,3,20.8,,13.4,,28.1,,0,,,M,,M,,,0,,0,,2.8,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.9.4,04-09-2012 00:00,ON,2012,9,4,19.9,,16.6,,23.2,,43.6,,,M,,M,,,0,,0,,1.9,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.9.5,05-09-2012 00:00,ON,2012,9,5,19.6,,14.6,,24.6,,0,,,M,,M,,,0,,0,,1.6,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.9.6,06-09-2012 00:00,ON,2012,9,6,21.2,,14.3,,28,,0,,,M,,M,,,0,,0,,3.2,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.9.7,07-09-2012 00:00,ON,2012,9,7,18.7,,12.8,,24.6,,0,,,M,,M,,,0,,0,,0.7,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.9.8,08-09-2012 00:00,ON,2012,9,8,15.2,,9.1,,21.2,,45,,,M,,M,,,0,,0,,0,,2.8,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.9.9,09-09-2012 00:00,ON,2012,9,9,14.1,,7.6,,20.5,,0.3,,,M,,M,,,0,,0,,0,,3.9,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.9.10,10-09-2012 00:00,ON,2012,9,10,13.8,,6.5,,21,,0,,,M,,M,,,0,,0,,0,,4.2,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.9.11,11-09-2012 00:00,ON,2012,9,11,14.8,,6.4,,23.1,,0,,,M,,M,,,0,,0,,0,,3.2,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.9.12,12-09-2012 00:00,ON,2012,9,12,18,,10.3,,25.6,,0,,,M,,M,,,0,,0,,0,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.9.13,13-09-2012 00:00,ON,2012,9,13,19.3,,11.5,,27.1,,0,,,M,,M,,,0,,0,,1.3,,0,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2012.9.14,14-09-2012 00:00,ON,2012,9,14,15.6,,10.7,,20.4,,10.6,,,M,,M,,,0,,0,,0,,2.4,,,,,
